125 603 99
242 30 591
575 692 782
685 35 651
5 173 518
64 746 18
450 148 681
53 173 372
740 759 258
701 263 742
675 261 244
236 490 337
237 209 665
739 626 277
584 126 785
328 676 103
681 463 20
108 708 400
799 157 37
435 434 571
639 626 476
326 512 712
336 565 522
253 628 375
519 394 360
79 144 89
556 711 165
760 377 552
481 89 648
624 539 773
395 174 660
522 508 594
86 281 578
605 687 214
741 649 693
524 708 398
341 769 31
508 434 556
425 148 7
290 115 263
384 375 159
649 618 268
320 559 431
166 508 296
97 780 247
628 741 466
355 571 660
80 669 718
156 253 686
709 781 473
40 477 604
552 417 351
174 214 268
252 407 575
354 460 780
86 366 443
349 789 443
161 556 10
9 676 203
321 400 129
196 344 29
738 373 297
478 217 15
413 686 638
348 121 85
735 342 542
318 542 231
300 184 275
616 520 419
728 639 17
410 693 542
379 172 333
428 245 416
546 515 6
452 219 741
228 796 794
266 676 741
339 58 103
699 449 515
629 578 532
300 288 664
18 624 169
561 317 305
437 212 380
593 13 557
632 317 151
713 174 23
775 115 267
590 664 266
521 375 503
736 754 575
495 309 567
358 152 214
65 573 681
698 270 763
716 678 453
721 184 176
699 179 717
173 29 411
677 159 302
719 544 189
179 592 121
381 185 786
357 190 417
463 320 704
458 797 57
747 394 206
275 440 312
103 413 328
245 58 124
298 259 232
674 544 200
595 683 305
416 280 140
508 637 502
590 3 53
780 215 317
708 305 440
271 692 670
446 291 307
754 336 691
785 113 629
394 727 729
650 184 633
547 517 474
360 542 788
49 402 765
4 535 387
719 576 737
688 775 507
487 429 142
264 680 79
636 446 583
285 23 151
